p12575,2,1,2,1,0,8,15,2,4,6,10,8,0,8,0,8,
p12576,4,8,5,7,6,7,7,5,3,6,7,8,4,8,1,7,
p12577,2,4,3,3,1,4,8,4,7,10,9,13,1,8,2,7,
p12578,4,8,6,6,4,5,8,5,1,8,10,8,6,11,0,8,
p12579,1,0,2,0,0,7,4,2,0,7,2,8,1,7,1,8,
p12580,2,6,4,4,2,8,3,2,2,7,1,8,2,6,2,6,
p12581,4,9,6,7,7,7,8,3,2,7,8,8,8,9,6,7,
p12582,4,8,5,6,4,7,7,5,8,5,6,10,1,10,9,9,
p12583,4,4,5,7,2,5,7,7,10,7,6,14,1,8,4,9,
p12584,4,10,5,8,3,7,7,4,4,7,6,8,3,8,4,8,
p12585,7,14,5,8,4,6,9,4,4,9,8,9,4,9,9,10,
p12586,4,9,4,6,2,5,11,10,3,10,6,4,1,10,4,8,
p12587,4,10,5,8,4,6,10,3,6,10,9,5,2,10,4,6,
p12588,1,0,1,0,0,5,7,7,1,7,6,11,2,8,2,11,
p12589,2,2,3,4,2,5,4,5,7,2,2,5,1,6,1,6,
p12590,1,3,2,2,2,7,7,5,5,7,6,6,2,8,4,10,
p12591,8,14,8,8,5,10,6,3,6,11,2,6,5,8,4,9,
p12592,3,5,6,3,3,7,7,2,8,11,6,9,2,8,4,8,
p12593,2,3,4,2,1,6,10,3,5,13,6,5,1,9,1,7,
p12594,2,6,3,4,1,7,8,14,1,7,5,8,3,8,0,8,
p12595,4,9,5,6,2,1,11,5,7,12,11,9,0,8,2,6,
p12596,2,2,3,3,2,8,6,6,3,6,6,9,2,9,3,8,
p12597,5,6,8,4,4,7,6,3,5,9,7,8,7,5,2,8,
p12598,2,3,2,3,2,8,8,5,2,5,7,10,2,9,5,9,
p12599,5,10,8,8,5,7,10,5,5,12,5,3,1,10,4,8,
p12600,4,3,5,5,2,7,8,8,8,7,7,8,3,8,4,8,
p12601,5,11,6,8,7,7,8,6,2,6,6,10,4,8,7,7,
p12602,2,3,3,2,1,5,4,5,8,3,2,6,1,7,1,6,
p12603,4,4,6,3,3,7,7,1,8,11,7,9,2,8,3,8,
p12604,5,8,5,6,2,2,11,5,4,12,12,8,2,10,1,8,
p12605,5,10,7,8,5,7,8,2,9,12,7,8,1,9,6,7,
p12606,1,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8,
p12607,3,2,4,4,3,7,7,7,6,6,6,5,2,8,3,7,
p12608,4,8,5,6,3,6,8,4,6,10,9,8,2,9,5,4,
p12609,8,13,7,7,4,7,3,6,2,6,5,4,4,7,5,7,
p12610,8,14,7,8,3,8,3,3,5,12,4,13,3,7,6,8,
p12611,5,8,7,10,7,8,8,4,5,7,6,8,4,6,9,8,
p12612,2,7,3,5,3,7,7,5,9,7,6,8,1,8,7,8,
p12613,3,4,5,5,1,8,10,3,2,6,13,8,2,11,0,8,
p12614,2,1,2,2,1,5,10,4,5,10,9,5,1,10,3,7,
p12615,3,9,5,6,2,7,9,0,8,14,6,5,0,9,2,7,
p12616,2,1,3,3,2,7,7,5,9,6,6,8,1,8,7,8,
p12617,4,7,6,5,3,5,9,3,4,10,8,8,5,9,1,7,
p12618,4,2,6,4,4,8,11,3,2,6,9,8,8,12,1,7,
p12619,4,9,6,7,6,6,7,3,4,7,6,8,6,10,7,5,
p12620,5,8,7,6,5,10,6,3,7,10,4,7,2,8,5,11,
p12621,3,6,4,4,3,6,7,9,5,6,6,9,3,8,5,11,
p12622,4,9,6,6,5,7,7,2,7,11,7,9,3,8,4,8,
p12623,3,5,4,6,3,8,10,5,2,6,9,12,2,10,6,8,
p12624,2,6,4,4,1,9,10,3,2,5,13,8,2,11,0,8,
p12625,3,6,5,4,3,7,7,4,9,6,6,6,3,8,6,7,
p12626,6,10,9,8,9,6,8,3,5,8,7,7,9,8,8,4,
p12627,5,5,6,7,4,7,7,12,2,7,9,8,9,6,0,8,
p12628,5,9,7,8,8,7,6,6,4,8,7,9,10,8,10,7,
p12629,5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,
p12630,3,7,5,5,3,5,8,1,7,10,10,9,2,9,3,6,
p12631,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,
p12632,4,6,5,4,3,6,8,4,8,12,8,9,2,9,4,6,
p12633,3,9,5,6,2,7,11,0,4,7,11,8,0,10,0,8,
p12634,4,7,6,5,4,7,9,6,5,7,6,6,6,9,1,6,
p12635,3,6,4,4,3,4,10,4,5,10,9,4,1,10,3,7,
p12636,2,2,3,3,2,7,7,5,9,6,6,8,1,8,7,8,
p12637,7,9,7,7,4,5,10,1,8,11,9,6,0,9,2,4,
p12638,3,7,4,5,2,4,9,6,7,12,10,11,1,10,2,7,
p12639,7,12,7,7,4,11,6,4,6,11,2,6,5,8,4,10,
p12640,2,4,4,3,2,7,7,1,7,10,5,9,3,8,3,8,
p12641,6,12,7,6,5,7,3,2,2,8,4,10,8,1,2,8,
p12642,5,9,5,7,3,3,11,2,3,10,11,8,2,11,1,8,
p12643,3,6,6,4,3,7,7,2,10,12,6,8,1,8,6,8,
p12644,0,0,1,0,0,11,4,5,3,12,4,10,0,7,0,8,
p12645,4,5,5,3,2,4,12,2,3,9,11,7,4,10,1,7,
p12646,3,5,5,4,2,9,2,1,2,8,2,9,2,6,2,8,
p12647,1,3,1,2,0,7,7,1,8,7,6,8,0,8,3,8,
p12648,3,4,5,2,2,8,8,2,7,10,6,7,1,8,5,7,
p12649,2,3,3,4,2,7,8,4,2,8,9,10,2,9,4,8,
p12650,7,10,9,8,6,7,8,2,10,11,6,9,2,8,5,8,
p12651,3,7,5,5,2,7,7,8,8,7,6,7,3,8,4,8,
p12652,3,5,6,4,5,8,7,3,4,8,5,7,6,9,5,5,
p12653,5,10,6,8,6,8,6,11,1,6,8,8,9,5,2,5,
p12654,4,7,6,6,7,6,7,5,4,7,6,8,6,9,7,10,
p12655,5,10,7,7,6,9,6,4,7,9,5,7,2,8,6,10,
p12656,1,0,1,0,0,8,7,3,5,5,6,7,0,8,6,8,
p12657,3,2,4,4,3,5,7,3,7,6,6,10,6,8,4,9,
p12658,4,7,8,5,8,10,4,2,1,9,4,9,8,6,2,6,
p12659,2,3,3,3,2,8,8,6,2,5,7,10,2,9,5,10,
p12660,6,10,6,8,5,6,5,9,7,6,7,6,2,8,10,10,
p12661,2,7,2,5,1,0,1,5,6,0,0,7,0,8,0,8,
p12662,2,10,4,7,1,10,14,1,6,4,11,9,0,8,0,8,
p12663,7,13,7,7,6,10,6,4,5,9,5,8,6,8,8,9,
p12664,4,9,6,7,3,6,13,5,2,12,5,1,1,10,3,8,
p12665,2,6,3,4,2,6,8,8,8,8,8,14,1,9,4,9,
p12666,4,6,6,5,4,7,6,4,4,7,3,7,3,7,4,8,
p12667,4,8,5,6,4,7,7,7,7,7,6,4,3,8,3,7,
p12668,1,4,1,3,1,7,7,1,8,7,6,9,0,8,3,8,
p12669,3,9,4,7,4,8,6,8,5,7,7,9,2,9,8,7,
p12670,4,8,5,6,3,7,7,4,4,7,6,7,3,8,4,8,
p12671,4,7,5,5,4,6,7,6,4,6,5,8,3,7,6,10,
p12672,5,6,7,4,4,7,7,3,7,10,7,9,3,8,3,7,
p12673,4,8,5,6,3,7,7,7,7,10,7,12,2,9,4,9,
p12674,4,10,5,8,5,7,9,6,6,9,7,3,2,10,4,7,
p12675,2,5,4,3,2,11,6,2,7,12,3,7,0,7,1,8,
p12676,5,7,8,6,8,9,7,4,4,8,5,7,8,10,7,5,
p12677,5,9,8,6,3,4,8,5,2,7,9,8,8,9,0,8,
p12678,6,10,6,8,5,7,6,14,2,7,8,8,3,8,0,8,
p12679,1,3,3,2,1,6,7,2,7,11,7,9,1,8,3,8,
p12680,5,10,4,8,3,9,8,2,3,11,6,7,2,10,6,12,
p12681,3,4,4,6,2,6,7,7,9,5,6,14,1,7,4,8,
p12682,1,1,2,2,1,7,7,11,1,5,6,8,4,8,0,8,
p12683,6,8,8,6,5,7,8,2,10,11,6,9,2,8,4,8,
p12684,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,
p12685,4,10,5,8,3,7,7,4,15,9,6,8,0,8,8,8,
p12686,6,10,9,8,7,10,9,6,5,7,6,8,4,9,10,7,
p12687,5,9,7,6,4,6,6,3,7,7,6,12,0,8,4,9,
p12688,4,4,5,3,2,4,8,5,8,10,9,9,3,9,2,6,
p12689,2,2,3,3,3,7,7,6,6,7,6,5,2,8,3,7,
p12690,4,5,6,4,5,7,9,4,8,7,7,8,3,10,7,7,
p12691,5,8,6,6,6,5,6,4,6,6,6,10,3,8,5,10,
p12692,4,10,6,9,6,8,7,8,5,6,4,8,3,8,4,7,
p12693,1,1,2,1,0,7,14,1,4,7,10,8,0,8,0,8,
p12694,3,9,4,6,3,7,6,13,4,6,10,8,3,9,0,8,
p12695,4,6,6,4,4,7,8,8,6,6,6,10,3,8,5,6,
p12696,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8,
p12697,4,5,5,7,3,7,7,15,0,7,6,8,3,8,0,8,
p12698,5,5,6,7,3,7,7,9,8,7,5,7,3,8,4,8,
p12699,4,5,6,3,3,7,7,1,9,10,6,8,2,8,3,7,
p12700,5,5,6,8,3,7,7,4,15,9,6,8,0,8,8,8,
p12701,4,8,5,6,4,7,6,7,7,7,4,11,1,8,5,11,
p12702,4,11,7,8,4,7,10,1,7,6,12,9,1,11,2,8,
p12703,5,9,5,5,4,7,8,3,4,10,6,8,6,8,4,8,
p12704,4,5,5,4,4,8,7,6,6,7,6,8,3,8,4,7,
p12705,6,11,8,8,6,4,9,2,8,10,8,9,3,8,5,5,
p12706,4,8,5,6,3,7,10,2,7,14,6,4,0,10,2,9,
p12707,2,2,3,3,2,7,8,5,9,6,7,9,1,9,7,8,
p12708,4,5,5,4,4,7,7,6,6,7,6,8,3,8,3,7,
p12709,2,4,2,3,2,8,7,5,9,6,6,7,1,8,7,8,
p12710,4,9,6,7,6,9,9,4,3,8,4,6,4,8,5,4,
p12711,4,5,6,8,2,7,15,1,6,7,11,8,0,8,0,8,
p12712,4,8,5,6,3,7,6,2,6,7,6,8,0,9,4,8,
p12713,5,6,5,8,3,3,14,8,1,11,7,2,0,10,4,8,
p12714,2,3,3,1,1,8,7,7,5,7,6,8,2,8,3,8,
p12715,9,14,7,11,6,9,9,2,4,12,4,5,2,9,8,9,
p12716,2,1,3,2,1,5,11,3,5,11,9,5,1,9,3,6,
p12717,4,6,6,4,4,6,8,3,7,11,8,9,3,9,4,7,
p12718,3,8,6,5,2,8,5,3,1,7,1,8,2,7,2,8,
p12719,2,2,4,3,2,8,7,3,9,6,6,8,3,8,6,8,
p12720,3,9,4,6,2,4,8,8,2,7,4,11,4,8,2,10,
p12721,3,6,4,4,5,9,9,4,3,6,7,7,6,9,5,6,
p12722,3,7,4,4,1,7,7,4,4,7,6,8,3,8,4,8,
p12723,2,7,5,5,4,11,6,1,5,8,4,5,3,8,5,9,
p12724,5,10,7,8,5,5,4,1,8,7,2,11,0,7,3,7,
p12725,3,7,3,5,1,1,11,4,6,11,11,9,0,8,2,6,
p12726,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,
p12727,4,10,4,7,5,6,8,5,9,8,7,10,1,9,7,8,
p12728,2,7,4,5,3,11,3,2,2,9,2,9,1,6,2,8,
p12729,5,8,7,6,7,7,7,6,6,7,6,8,3,8,3,7,
p12730,5,8,8,6,6,10,7,3,6,10,2,7,5,7,5,10,
p12731,4,7,6,5,6,8,10,5,2,7,7,8,7,9,4,9,
p12732,3,5,6,4,3,9,6,3,6,10,3,7,4,7,4,9,
p12733,3,8,5,6,3,9,3,1,2,7,2,8,2,6,2,7,
p12734,2,1,2,1,0,7,10,3,1,7,12,8,1,11,0,8,
p12735,4,10,6,8,6,9,8,4,4,9,3,7,4,8,7,5,
p12736,2,3,3,2,1,4,12,3,2,10,11,7,2,11,0,8,
p12737,2,10,3,8,1,14,3,7,5,14,1,10,0,7,0,8,
p12738,5,9,4,4,2,6,6,4,5,4,8,7,5,8,2,6,
p12739,4,8,5,6,2,7,7,4,15,9,6,8,0,8,8,8,
p12740,3,6,5,4,2,6,11,2,5,13,7,4,1,10,2,8,
p12741,2,1,3,3,1,8,11,1,7,6,11,7,1,11,2,7,
p12742,5,9,6,5,3,9,7,2,7,11,5,7,4,11,3,8,
p12743,4,7,5,5,3,7,8,2,9,11,7,8,1,8,6,7,
p12744,3,4,4,3,2,7,7,7,4,9,6,8,2,8,3,8,
p12745,4,9,5,10,5,9,8,8,2,5,7,11,4,9,6,8,
p12746,2,7,3,5,2,8,6,0,7,13,6,9,0,8,1,8,
p12747,3,4,4,7,2,9,8,6,9,4,6,7,0,7,9,8,
p12748,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,
p12749,4,8,6,6,4,8,4,1,8,9,3,10,1,6,3,9,
p12750,5,10,6,8,3,5,8,6,8,12,9,12,2,9,3,7,
p12751,3,7,5,5,5,8,8,6,3,6,4,6,3,9,8,3,
p12752,4,7,6,5,4,6,6,5,5,6,6,7,3,7,4,7,
p12753,7,9,7,7,3,3,11,4,4,10,12,7,3,10,1,7,
p12754,3,9,5,6,4,7,6,7,5,6,6,8,2,7,5,11,
p12755,6,11,9,9,6,7,7,0,8,9,6,8,3,8,3,7,
p12756,1,3,1,2,1,8,7,1,7,7,6,7,0,8,2,7,
p12757,5,10,6,7,2,7,4,14,6,7,15,8,3,9,0,8,
p12758,3,9,4,7,4,7,6,8,4,7,5,11,3,8,3,9,
p12759,4,2,6,4,4,9,11,2,2,5,9,7,9,11,2,7,
p12760,4,3,4,5,1,7,5,12,5,7,15,8,3,9,0,8,
p12761,4,8,6,6,5,10,6,4,6,9,3,6,3,9,3,8,
p12762,3,11,4,9,3,9,7,2,7,11,3,7,1,6,2,6,
p12763,4,9,6,7,4,5,8,3,9,10,8,10,2,8,4,6,
p12764,8,10,8,8,5,4,8,5,9,11,10,9,3,9,2,6,
p12765,3,8,5,6,6,8,7,4,3,6,6,7,7,8,7,6,
p12766,8,13,7,7,3,6,4,3,7,10,4,13,3,5,6,8,
p12767,2,1,3,2,2,8,7,7,5,7,6,8,2,8,3,8,
p12768,4,4,6,6,4,9,8,3,1,7,6,8,4,9,9,7,
p12769,7,13,5,7,4,6,6,5,5,6,4,8,5,7,5,7,
p12770,3,4,4,3,2,7,12,4,6,7,11,8,2,11,1,7,
p12771,3,8,4,6,2,7,7,14,2,5,6,8,6,8,0,8,
p12772,4,9,6,6,4,7,9,3,4,12,5,4,2,9,3,8,
p12773,3,2,4,4,3,7,11,3,6,7,11,8,2,11,1,8,
p12774,8,9,11,8,13,8,7,5,5,7,6,7,13,9,8,2,
p12775,1,0,1,1,0,7,7,5,7,7,6,14,0,8,4,10,
p12776,4,7,6,5,5,6,7,7,4,7,6,8,3,10,7,9,
p12777,9,11,12,8,8,4,6,4,5,10,11,11,11,6,4,8,
p12778,7,7,10,6,10,8,7,5,5,7,5,8,10,9,8,7,
p12779,4,7,5,7,4,8,7,7,5,6,4,9,2,8,3,8,
p12780,4,9,5,6,5,7,8,5,5,8,5,8,3,6,6,9,
p12781,3,5,5,4,3,5,8,3,9,11,8,10,2,8,4,7,
p12782,3,5,5,8,2,7,6,3,1,7,0,8,3,7,1,8,
p12783,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,
p12784,3,5,5,4,3,9,7,5,7,9,5,5,3,7,4,8,
p12785,8,10,11,8,7,9,7,3,6,10,4,7,3,8,4,8,
p12786,4,9,6,7,7,6,6,3,4,6,5,9,8,6,8,8,
p12787,3,4,4,3,2,6,7,5,5,9,7,9,2,9,4,9,
p12788,5,8,8,6,5,7,8,4,1,7,9,8,7,11,0,8,
p12789,2,3,2,2,1,5,10,1,6,10,9,6,1,11,2,5,
p12790,5,9,6,7,4,7,7,9,5,7,7,8,3,8,3,8,
p12791,3,5,5,3,3,9,6,3,6,10,4,7,4,7,6,9,
p12792,3,10,3,7,1,0,13,4,4,12,10,6,0,8,2,6,
p12793,2,8,4,5,2,6,5,3,1,6,1,8,2,7,2,7,
p12794,5,9,6,7,7,7,9,5,4,7,5,7,5,7,8,11,
p12795,5,9,4,4,2,6,10,2,6,12,7,6,2,9,4,4,
p12796,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,
p12797,2,7,4,5,3,10,5,1,5,7,5,5,2,8,4,7,
p12798,6,9,8,7,4,9,6,3,10,11,4,9,1,7,6,8,
p12799,3,2,5,3,2,7,10,1,7,7,11,8,1,11,2,8,
p12800,4,8,5,6,4,7,9,8,4,8,6,3,3,10,3,6,
p12801,3,8,4,6,2,7,7,4,13,9,6,8,0,8,8,8,
p12802,5,11,6,8,3,9,10,6,10,5,6,5,0,7,9,8,
p12803,7,10,5,6,3,10,5,6,5,9,3,8,5,9,5,9,
p12804,1,0,1,0,0,4,12,4,2,11,8,6,0,8,2,8,
p12805,1,3,2,2,1,6,8,7,7,8,7,13,1,9,4,10,
p12806,4,10,6,8,5,7,11,2,7,7,11,8,1,12,1,7,
p12807,3,9,5,7,3,9,3,2,2,8,1,8,2,6,3,7,
p12808,4,11,7,8,4,12,4,3,3,9,1,9,3,8,3,9,
p12809,8,13,10,8,5,5,8,2,4,12,7,9,6,8,0,7,
p12810,4,5,8,4,4,5,8,3,6,10,8,8,3,8,3,6,
p12811,3,8,5,6,2,8,5,4,5,14,7,12,1,6,0,7,
p12812,2,3,3,2,1,7,4,2,7,8,2,10,0,7,2,8,
p12813,2,7,2,5,1,13,2,8,4,13,4,12,1,6,0,8,
p12814,5,10,7,7,6,7,8,4,7,4,7,9,6,10,1,8,
p12815,6,9,10,7,4,8,8,1,9,10,5,7,3,8,4,8,
p12816,4,5,5,7,3,8,6,9,7,6,6,9,3,8,4,8,
p12817,3,5,3,4,3,7,7,5,5,6,6,6,2,8,6,10,
p12818,5,9,6,7,6,8,8,6,7,7,6,6,6,8,7,11,
p12819,4,9,6,7,10,9,7,5,2,7,6,8,13,10,3,6,
p12820,6,10,9,7,7,4,8,2,7,10,10,11,4,7,4,6,
p12821,4,5,6,4,5,10,8,5,5,6,8,9,4,11,6,10,
p12822,2,9,3,6,3,11,5,2,6,11,2,7,0,7,1,7,
p12823,3,8,4,6,2,7,7,4,13,10,6,8,0,8,8,8,
p12824,5,6,7,5,6,6,6,3,5,7,8,10,8,11,3,8,
p12825,7,11,10,8,6,4,8,3,7,11,10,12,4,8,4,6,
p12826,2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,
p12827,3,2,4,4,2,4,4,4,7,2,1,6,0,7,1,6,
p12828,2,7,3,5,2,7,7,7,5,6,6,9,2,8,5,11,
p12829,6,8,6,9,6,8,7,7,4,8,7,10,3,8,6,8,
p12830,8,14,8,8,5,7,7,2,9,11,7,9,4,7,7,5,
p12831,5,7,6,5,6,7,8,4,6,7,7,9,5,8,6,5,
p12832,4,6,6,4,6,7,6,5,4,6,6,8,6,6,7,12,
p12833,5,5,6,4,2,4,12,3,3,10,11,7,2,10,1,8,
p12834,5,7,5,5,4,4,11,2,2,9,8,7,6,11,2,6,
p12835,3,7,5,5,4,8,6,6,5,5,8,8,2,8,9,5,
p12836,7,15,5,8,4,6,7,7,4,9,7,9,5,10,5,8,
p12837,3,6,4,4,2,7,7,7,5,10,6,8,3,8,3,8,
p12838,2,7,3,5,1,12,2,9,4,14,5,13,1,6,0,8,
p12839,3,6,3,4,2,7,7,13,1,5,6,8,5,8,0,8,
p12840,3,5,4,3,2,5,12,3,7,11,9,5,1,11,2,5,
p12841,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,
p12842,3,7,5,5,2,8,5,4,6,14,7,12,1,6,0,7,
p12843,4,11,6,8,4,9,9,2,6,13,4,4,2,10,3,9,
p12844,6,10,7,8,4,8,7,5,9,11,4,7,2,7,5,9,
p12845,9,13,9,7,5,5,9,2,2,7,10,8,10,12,1,6,
p12846,4,6,5,7,4,8,6,6,4,9,6,10,3,8,5,8,
p12847,1,3,2,5,1,15,3,5,5,13,0,9,0,7,0,8,
p12848,7,10,9,8,9,7,8,6,4,8,6,7,4,11,8,11,
p12849,7,11,7,6,5,7,7,3,4,9,8,8,7,10,6,8,
p12850,2,7,3,5,2,7,7,0,7,13,6,8,0,8,1,8,
p12851,4,4,4,6,3,6,7,9,7,7,6,7,2,8,9,10,
p12852,7,13,8,7,6,8,8,3,5,10,4,8,6,6,5,8,
p12853,4,9,5,6,3,6,7,7,6,10,7,11,2,9,4,9,
p12854,3,7,4,5,3,9,8,6,4,6,5,5,5,9,2,6,
p12855,2,7,2,5,1,0,1,5,6,0,0,7,0,8,0,8,
p12856,2,4,4,3,2,8,7,2,9,12,6,7,1,8,5,8,
p12857,7,9,7,4,3,6,10,2,2,8,10,7,8,12,1,7,
p12858,5,5,6,8,2,8,5,14,5,6,15,8,3,9,0,8,
p12859,5,8,6,7,5,8,6,5,5,7,7,9,3,9,8,8,
p12860,1,0,2,0,0,7,14,1,4,7,10,8,0,8,0,8,
p12861,6,11,8,8,7,10,5,5,5,8,5,7,4,7,10,5,
p12862,5,10,6,8,2,6,6,7,11,9,5,14,1,9,4,8,
p12863,1,3,2,2,1,7,4,2,7,7,2,9,0,7,2,8,
p12864,1,0,1,0,0,5,10,6,1,9,6,5,1,9,2,8,
p12865,3,8,4,6,2,5,7,10,8,7,6,5,3,8,4,8,
p12866,5,8,7,6,3,10,7,3,5,10,2,5,5,8,1,7,
p12867,4,11,6,8,4,6,11,2,3,6,11,9,2,10,1,8,
p12868,5,6,8,9,10,8,8,4,2,7,8,9,6,12,8,8,
p12869,3,5,5,4,4,9,8,2,6,8,5,6,2,6,7,7,
p12870,5,11,6,8,4,7,7,12,2,7,9,8,9,6,0,8,
p12871,4,8,6,6,3,6,11,3,6,14,7,3,0,9,2,8,
p12872,3,8,4,6,2,5,10,1,3,8,12,8,1,11,0,8,
p12873,2,4,4,3,1,9,5,3,5,13,6,11,1,7,0,7,
p12874,4,6,4,4,4,6,9,7,4,9,8,8,3,8,3,7,
p12875,3,7,5,5,3,6,10,5,6,10,10,5,2,9,3,5,
p12876,2,8,3,6,1,11,3,10,3,13,7,13,1,6,0,8,
p12877,2,8,4,5,2,9,5,3,1,8,1,8,2,7,2,8,
p12878,2,3,4,2,2,7,7,3,5,10,6,8,3,8,2,7,
p12879,2,2,3,3,2,7,7,8,4,7,7,8,2,8,3,8,
p12880,2,4,4,3,2,9,8,3,5,10,3,6,2,6,3,10,
p12881,2,8,4,5,1,6,11,2,3,9,12,8,1,10,0,8,
p12882,7,13,6,7,4,9,7,2,7,10,5,8,3,8,5,8,
p12883,5,11,7,8,6,7,6,7,8,6,5,8,2,10,8,12,
p12884,4,5,5,8,3,3,7,6,11,7,6,15,0,8,7,7,
p12885,2,10,2,7,2,7,7,0,8,7,6,8,0,8,3,8,
p12886,4,8,6,6,5,7,8,6,4,8,6,8,3,10,8,10,
p12887,4,7,5,5,2,5,9,3,5,15,8,10,1,6,1,7,
p12888,4,4,5,6,3,8,8,6,9,5,6,7,0,8,9,8,
p12889,4,8,6,6,7,7,8,5,3,7,8,8,5,8,3,8,
p12890,3,8,5,6,6,6,6,5,2,8,8,9,5,9,5,8,
p12891,4,9,6,6,4,3,9,2,8,11,12,10,3,8,4,4,
p12892,5,9,5,5,3,9,6,4,6,10,5,7,3,8,9,9,
p12893,2,3,3,1,1,6,12,3,6,11,9,5,1,11,2,5,
p12894,4,9,5,6,7,7,8,3,4,7,6,8,6,9,7,5,
p12895,5,9,5,4,2,9,11,5,3,5,6,9,5,11,2,6,
p12896,4,9,6,7,5,10,10,3,3,5,9,7,7,11,1,8,
p12897,5,9,6,7,6,8,6,8,5,7,6,9,3,8,4,6,
p12898,2,3,4,4,1,9,10,3,2,5,13,8,2,11,0,8,
p12899,3,3,5,5,2,9,6,9,7,7,5,10,3,8,4,8,
p12900,3,6,4,6,4,8,7,4,3,6,6,8,4,8,1,7,
p12901,5,11,6,8,5,6,8,6,11,7,7,10,1,9,8,7,
p12902,5,8,7,6,6,9,7,4,5,10,4,6,3,7,4,10,
p12903,2,3,4,2,2,6,7,2,6,10,7,10,3,8,2,7,
p12904,5,9,7,7,8,7,8,4,6,7,6,9,6,8,6,6,
p12905,8,11,8,8,4,4,12,2,8,13,10,5,0,10,2,4,
p12906,6,13,5,7,3,10,4,5,5,10,3,10,4,5,4,10,
p12907,5,8,5,6,2,4,13,8,1,11,6,3,1,10,4,8,
p12908,4,7,6,5,5,7,11,1,2,7,8,8,6,12,1,8,
p12909,3,2,4,4,3,8,7,6,6,7,6,8,3,8,3,8,
p12910,4,7,6,5,4,12,7,3,5,10,0,4,5,9,1,7,
p12911,4,7,6,7,3,8,8,7,6,5,7,8,3,8,5,9,
p12912,6,13,6,7,4,8,9,4,3,12,4,4,4,11,5,6,
p12913,4,11,6,8,2,6,6,7,10,8,6,14,1,9,4,9,
p12914,4,8,6,6,7,8,7,3,5,7,7,9,7,9,6,6,
p12915,4,7,7,5,4,3,8,3,7,11,11,11,3,8,3,5,
p12916,6,7,5,5,3,3,11,2,3,9,11,8,3,11,1,7,
p12917,6,9,8,7,7,10,6,2,7,11,4,8,4,6,6,11,
p12918,5,5,6,7,3,5,7,10,10,6,6,6,3,8,4,8,
p12919,4,5,7,4,4,7,7,3,6,10,6,8,3,8,3,7,
p12920,5,9,8,7,5,4,10,3,3,9,9,9,6,7,2,7,
p12921,4,4,5,3,2,4,8,5,7,11,10,9,3,9,1,7,
p12922,7,9,10,7,5,10,8,3,6,11,1,3,5,9,1,7,
p12923,3,7,4,5,3,7,6,11,4,7,12,8,3,9,0,8,
p12924,5,10,6,7,1,7,7,5,4,7,6,8,3,8,4,8,
p12925,5,9,5,7,4,5,11,2,7,11,10,5,1,12,2,4,
p12926,3,5,5,8,6,7,11,3,3,7,8,9,3,11,7,5,
p12927,4,8,6,6,7,9,6,5,5,6,7,6,6,8,5,6,
p12928,3,7,3,5,2,3,8,6,10,7,6,14,0,8,7,8,
p12929,1,1,2,1,1,5,11,8,2,9,6,4,1,9,3,8,
p12930,4,2,5,3,3,5,11,3,2,8,9,9,7,10,1,8,
p12931,2,3,3,2,2,7,8,5,6,7,6,8,3,8,2,8,
p12932,7,12,5,6,4,8,7,4,4,10,5,9,3,9,8,11,
p12933,4,7,6,6,7,8,6,5,4,7,6,8,6,9,7,7,
p12934,4,8,6,6,5,7,5,6,5,7,6,8,3,8,4,8,
p12935,4,4,6,3,3,7,6,1,9,11,7,9,3,7,3,7,
p12936,5,4,7,6,3,6,8,5,1,7,8,8,9,9,0,8,
p12937,3,10,4,8,2,7,7,4,14,10,6,8,0,8,8,8,
p12938,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8,
p12939,7,15,6,8,3,7,11,5,5,9,10,5,5,12,4,8,
p12940,4,9,6,8,7,6,8,4,3,8,7,9,5,11,8,11,
p12941,6,9,9,8,9,7,9,5,4,7,4,7,7,7,6,5,
p12942,2,3,3,1,2,8,7,6,3,6,7,8,6,5,1,7,
p12943,7,8,9,7,8,7,8,5,5,7,5,7,6,9,5,4,
p12944,3,6,4,4,2,4,13,8,1,10,6,3,1,10,4,8,
p12945,2,2,3,4,2,7,7,8,4,7,6,8,2,8,3,8,
p12946,3,9,5,6,1,7,10,2,3,7,13,8,1,11,0,8,
p12947,4,8,6,6,7,7,6,5,5,7,7,10,10,5,2,8,
p12948,5,10,7,9,3,8,7,8,7,6,7,9,3,8,5,9,
p12949,4,8,6,6,5,10,6,6,4,6,7,5,7,5,2,5,
p12950,1,1,2,1,1,6,7,8,6,6,6,6,2,8,3,8,
p12951,1,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10,
p12952,6,9,8,8,7,7,5,4,5,9,4,8,3,7,5,6,
